latitude,longitude,datetime,temp,feelslikemax,feelslikemin,dew,humidity,precip,precipprob,precipcover,windspeed,windspeedmean,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex
13.082,80.275,2016-10-05,30.5,41.9,29.6,24.4,71,0,0,0,13,7.5,206.8,1006.3,54.5,6,239.8,20.8,9
13.082,80.275,2016-10-06,30.8,41.1,32.7,24.9,72,0,0,0,14.8,7.9,179.3,1006.3,37.5,6.4,231.3,20,8
13.082,80.275,2016-10-07,30.6,43.8,32.7,25.1,74,0.372,100,4.17,14.8,6,206.9,1006.5,62.9,5.9,202.6,17.4,8
13.082,80.275,2016-10-08,31,41.4,32.7,24.5,70.3,0,0,0,16,9,193,1006.8,44,6.2,235,20.2,9
13.082,80.275,2016-10-09,30.4,39.5,30.1,23.7,68.6,0,0,0,14.8,9,201,1007,52.6,7,244.7,21.1,9
13.082,80.275,2016-10-10,30.5,41.9,25.9,23.7,68.7,6.464,100,8.33,16.6,10.6,229.9,1006.5,53.8,6.3,225.2,19.4,9
13.082,80.275,2016-10-11,29.7,42,26,24.4,74.2,1.488,100,4.17,18.4,9.3,213.7,1006.5,55.3,6.7,228.8,19.7,8
13.082,80.275,2016-10-12,30.6,41.9,29.6,24.1,69.3,0.102,100,4.17,14.8,8,221.6,1006.5,71.8,6.1,233.6,20.2,9
13.082,80.275,2016-10-13,30.4,39.4,31.9,24,70.3,0,0,0,18.4,6.4,71.5,1007.3,54.6,5.4,218.2,18.6,8
13.082,80.275,2016-10-14,29.6,37.9,26,23.2,71,0,0,0,14.9,5.6,67.6,1008,42.8,5.4,243.7,20.9,9
13.082,80.275,2016-10-15,29.1,37,25,22.4,70.2,0,0,0,18.4,6.3,38.8,1008.7,38.6,5.7,245.3,21,8
13.082,80.275,2016-10-16,28.8,36.6,25,21.6,67.9,0,0,0,22.3,5.9,53.4,1009.2,33.2,5.8,262.6,22.6,9
13.082,80.275,2016-10-17,28.5,36.5,24,21.8,69.2,0,0,0,13,4.6,81.5,1008.4,32.6,5.2,251.1,21.5,9
13.082,80.275,2016-10-18,28.9,35.5,24,20.9,65.1,0,0,0,14.8,5.5,37.4,1007.3,28.1,5.5,268.6,23.2,9
13.082,80.275,2016-10-19,28.8,38.4,24,21.8,68.2,0,0,0,16.6,4.7,41.5,1006.6,29.1,5.7,260.8,22.5,9
13.082,80.275,2016-10-20,28.8,38.1,25,22.4,70.2,0,0,0,16.6,5.1,63.2,1005.7,28.2,5.1,235.9,20.3,8
13.082,80.275,2016-10-21,28.7,35.3,24,20.4,63.7,0,0,0,13,3.9,45.6,1006.9,49.4,5.3,223.3,19.2,8
13.082,80.275,2016-10-22,29.1,36.3,25.7,20.1,60.2,0,0,0,18.4,5.1,80.5,1008.3,56,5,224.1,19.3,9
13.082,80.275,2016-10-23,28.2,36.3,23,19.6,61.9,0,0,0,14.8,3.8,65.9,1008.9,29.5,5,229.8,19.8,8
13.082,80.275,2016-10-24,28.3,35.1,23,18.5,58.3,0,0,0,18.4,5.5,8.1,1008.7,27.1,5.5,262.6,22.6,9
13.082,80.275,2016-10-25,27.9,33.7,22,17.7,56.7,0,0,0,14.8,4.3,17,1007.7,28.4,5.7,247.7,21.4,9
13.082,80.275,2016-10-26,28.4,35.2,23,18.4,56.9,0,0,0,14.8,6.2,34.3,1007.9,34.5,5.5,245.5,21.3,9
13.082,80.275,2016-10-27,28.4,35,24,19.1,59.2,0,0,0,14.8,5.3,144.5,1008.8,75.5,5.5,236.4,20.5,9
13.082,80.275,2016-10-28,29.1,34.2,26,19.6,58.3,0,0,0,11.2,3.6,67,1008.2,87,5.1,118.1,10.2,4
13.082,80.275,2016-10-29,29.3,38.5,29.6,23.2,70.4,0,0,0,18.4,7.5,337.8,1007.8,83.5,5,175.8,15,7
13.082,80.275,2016-10-30,27.3,36.2,25.4,24.6,85.4,3.051,100,8.33,16.1,7.8,12.7,1009.2,86.9,4.4,139.2,12,5
13.082,80.275,2016-10-31,28.3,38.1,25,24,78.7,0.3,100,4.17,14.8,6,39.2,1011.3,62.5,5.5,154.5,13.3,5
13.082,80.275,2016-11-01,27.7,39.2,25,24.4,83.2,5.208,100,4.17,19.4,7.3,23.1,1010.4,51.5,5.5,192.4,16.6,7
13.082,80.275,2016-11-02,26.3,34.5,24,24.5,89.7,8.048,100,16.67,18.4,3.1,28.3,1009.7,81.3,4,157.6,13.7,5
13.082,80.275,2016-11-03,27.1,37.4,24,24.7,86.7,14.696,100,12.5,16.6,6.3,353.4,1008.9,74.2,4.5,185.8,16.2,7
13.082,80.275,2016-11-04,28.6,38.3,24,23.4,75.7,0,0,0,18.4,6.7,317.6,1007.1,34.5,5.4,235.6,20.2,8
13.082,80.275,2016-11-05,28.5,36.4,25,22.4,72.1,0,0,0,18.4,5.6,45.5,1006.9,30.4,5.2,238.3,20.6,8
13.082,80.275,2016-11-06,28.4,38.1,23,22.3,71.2,0,0,0,14.8,6.1,74.7,1008.5,30,4.8,211,18.2,8
13.082,80.275,2016-11-07,28,37.9,24,23.3,77,2.232,100,4.17,20.5,5.1,57.7,1010.4,42.3,4.1,213.5,18.5,7
13.082,80.275,2016-11-08,27,33.3,24,20.8,70.8,0,0,0,14.8,7.2,40.9,1011,34.1,4.5,226.9,19.5,8
13.082,80.275,2016-11-09,26.4,31.8,22,17.6,61,0,0,0,14.8,6.3,23.6,1012.1,20,5.2,258.4,22.3,9
13.082,80.275,2016-11-10,26.3,32.4,21,17.7,61,0,0,0,18.4,5.3,39.1,1011.6,23.4,5.5,246.4,21.2,9
13.082,80.275,2016-11-11,26.6,33,22,19.4,65.7,0,0,0,14.8,5,55.5,1010.9,34.6,4.9,224.8,19.2,8
13.082,80.275,2016-11-12,27.4,35.6,23,21.7,72,0,0,0,13,7,24,1011.1,41.8,5,196.1,16.9,7
13.082,80.275,2016-11-13,27.9,39.1,25,24.4,81.9,7.954,100,12.5,16.6,6.4,62.7,1012.2,71.9,5.1,161.7,14,6
13.082,80.275,2016-11-14,28.5,37.5,25,23.9,77.2,0,0,0,14.8,6.7,75,1011.8,40.1,6.9,213,18.4,8
13.082,80.275,2016-11-15,28.4,36.8,25,23.7,77,0,0,0,13,6.4,55.5,1011.8,35.3,6.9,219,18.9,8
13.082,80.275,2016-11-16,28.5,37.9,25,23.9,76.7,13.546,100,4.17,18.4,9,41.1,1011.3,44.9,5.5,214.3,18.5,8
13.082,80.275,2016-11-17,28.1,35.5,25,23,74.7,5,100,4.17,22.3,11.5,42.5,1011.5,50.8,5.1,218.3,18.9,8
13.082,80.275,2016-11-18,27.1,33.2,24,21.4,72.4,0,0,0,20.3,8.4,24.8,1010.5,40.5,5.2,215.9,18.6,8
13.082,80.275,2016-11-19,26.5,32.7,23,21.1,73.4,0,0,0,18.4,6.9,30.3,1009.7,49,4.8,163.9,14.2,6
13.082,80.275,2016-11-20,26.3,33.1,23,21,73.7,0,0,0,14.8,6.1,18.1,1010.1,42.9,5.2,171,14.7,6
13.082,80.275,2016-11-21,26.5,33.7,23,20.9,72.3,0,0,0,18.4,7.8,20.7,1010.4,49,5.2,207.4,17.9,8
13.082,80.275,2016-11-22,26.1,32.1,22,20.1,70.8,0,0,0,50.3,8.7,25.8,1010.3,27.4,4.8,210.9,18.3,8
13.082,80.275,2016-11-23,26,31.4,21,18.2,65.2,0,0,0,22.3,8.2,51,1010.5,23.5,5.1,240.4,20.8,9
13.082,80.275,2016-11-24,25.7,31.4,22,18.6,66.5,0,0,0,18.4,5,44,1011.1,35.1,4.9,214.1,18.4,8
13.082,80.275,2016-11-25,25.9,32.4,21,18.7,65.8,0,0,0,19.4,7.8,26,1010.3,30.5,4.7,229.8,19.8,8
13.082,80.275,2016-11-26,25.7,33,21,19,68.1,0,0,0,16.2,5.2,32.4,1011.3,34.9,4.5,229.9,19.8,8
13.082,80.275,2016-11-27,25.2,31.4,20,18.4,69.5,0,0,0,15.7,4.4,23.2,1010.8,16.4,4.8,244.5,21,9
13.082,80.275,2016-11-28,24.5,32.3,19,20.1,77.9,0,0,0,13,4.1,77.7,1010.9,21,3.9,217.2,19,8
13.082,80.275,2016-11-29,24.6,32,20,20.3,78.6,0,0,0,14.8,4.2,36,1011.9,25.2,3.5,215.1,18.6,8
13.082,80.275,2016-11-30,25.5,32.4,21,20.4,74.9,0,0,0,18.4,8.1,359.8,1011.4,46.6,4.5,182.5,15.8,7
13.082,80.275,2016-12-01,24.4,26,23,22.4,88.8,58.882,100,20.83,18.4,10.4,343.8,1009,84.3,3,49.4,4.4,2
13.082,80.275,2016-12-02,26.1,35.1,22,23,83.3,41.072,100,16.67,22.3,12.3,100.3,1010.4,87.9,3.9,111.9,9.8,5
13.082,80.275,2016-12-03,25.6,32.7,23,24.1,91.7,51.488,100,20.83,18.4,5.5,80.2,1012.4,81.6,3.8,168.9,14.7,7
13.082,80.275,2016-12-04,26.4,36.2,24,24.2,88.1,6.054,100,8.33,22.3,5.4,50.6,1013.3,54.8,4.9,148.2,12.6,5
13.082,80.275,2016-12-05,27.1,35.5,24,23.1,79.9,2.232,100,4.17,18.4,6.9,33.9,1012.2,50.4,5,198.8,17.3,7
13.082,80.275,2016-12-06,26.2,31.4,23,19.2,67.8,0,0,0,20.3,7,15.9,1011.7,36.7,5.8,223.4,19.3,8
13.082,80.275,2016-12-07,25.4,33.2,22,21.8,80.9,0.3,100,4.17,11.2,4.8,0.6,1011.2,72.5,4.4,152.3,13.3,6
13.082,80.275,2016-12-08,26.1,32.7,23,21.9,78.8,0,0,0,14.8,5.4,23.8,1010.8,42.1,5.1,211.1,18.2,8
13.082,80.275,2016-12-09,25.4,30.3,22,19.1,70.9,0,0,0,14.8,4.6,1.2,1009.5,23.8,5,230.3,20,8
13.082,80.275,2016-12-10,24.7,29.2,20,17,64.6,0,0,0,20.5,7.2,342.7,1008.4,56.2,5.1,219.5,19,8
13.082,80.275,2016-12-11,24.6,29.7,21,16.5,62.1,0.154,100,4.17,18.4,10.6,290.4,1006.2,72.9,4.4,137.3,11.9,5
13.082,80.275,2016-12-12,22.3,25,20.9,20.9,91.9,306.153,100,29.17,101.9,40.7,251.7,998.2,100,2,12.3,1.1,0
13.082,80.275,2016-12-13,25.7,33.6,22,23.1,86.1,19.184,100,8.33,27.7,12.2,127.8,1007.3,76,5.3,152.1,13.3,6
13.082,80.275,2016-12-14,26.1,34.1,22.8,22.9,83.6,0,0,0,14.8,6.3,104.9,1010.4,46.9,6,202.9,17.5,7
13.082,80.275,2016-12-15,26.4,34.1,23,22.5,80.7,1,100,4.17,16.6,6.1,40.5,1011.4,39.1,5.4,187.2,16.3,7
13.082,80.275,2016-12-16,26.8,33.2,24,21.6,74,0,0,0,18.4,12.5,50.9,1013,48.2,5.3,201,17.2,8
13.082,80.275,2016-12-17,25.7,33.6,23,21.5,78.5,0,0,0,16.6,6.3,40.9,1013.3,37.3,5,190.9,16.6,7
13.082,80.275,2016-12-18,25.3,31.3,22,20.6,76.6,0,0,0,18.4,5.9,27,1012.9,35.7,5.1,190.8,16.4,7
13.082,80.275,2016-12-19,25.2,30.3,21,20,74.1,0,0,0,22.3,8.5,22.5,1012.9,25.2,5.1,222.3,19.2,8
13.082,80.275,2016-12-20,25.8,33.3,23,21.2,76.2,0,0,0,22.3,7.6,13,1012.5,41.3,4.7,177,15.3,6
13.082,80.275,2016-12-21,26.1,33.3,23,21.7,77.8,0,0,0,13,4.8,20.4,1013,39.8,4.7,202.6,17.5,7
13.082,80.275,2016-12-22,25.2,30.1,21.9,18.6,70.1,0,0,0,20.5,7.3,8.6,1012,21.2,5,231.4,20,8
13.082,80.275,2016-12-23,24.3,30.8,19,17.9,69.7,0,0,0,16.6,7.3,58.9,1011.1,23.4,5.2,234.6,20.1,8
13.082,80.275,2016-12-24,23.7,29.8,19,17.9,71.6,0,0,0,22.3,7.2,52,1010.1,29.6,5.1,229.4,19.8,8
13.082,80.275,2016-12-25,24.4,29.5,20,18,69,0,0,0,18.4,5.7,53.4,1011.2,25.8,5,192.4,16.7,7
13.082,80.275,2016-12-26,24.8,30.8,20,19.4,73.2,0,0,0,20.5,6.7,4.8,1011.4,23.5,5,201.5,17.4,7
13.082,80.275,2016-12-27,26,33.1,22,21,74.8,0,0,0,22.3,10.6,4,1011.5,47.9,5.4,209.9,18.1,8
13.082,80.275,2016-12-28,26.2,32.6,23.9,20.5,72,0,0,0,27.7,9.6,37.6,1012.1,53.2,5.3,208,17.9,7
13.082,80.275,2016-12-29,25.2,30.8,21,19.2,70.5,0,0,0,22.3,6.9,33.4,1012.7,27.2,5.1,221.7,19,8
13.082,80.275,2016-12-30,24.8,30.3,21,19.1,72.5,0,0,0,20.5,7,36.7,1013.1,27.2,4.6,195.3,17,7
13.082,80.275,2016-12-31,24.8,30.5,20,19.1,72,0,0,0,18.4,8.1,25.5,1012.6,24.4,4.7,226.7,19.4,8
13.082,80.275,2017-01-01,25.8,33,22,20.3,73.1,0.256,100,4.17,18.4,8.4,33,1012.4,40.3,5.2,190.3,16.5,6
13.082,80.275,2017-01-02,25.8,34.6,22,20.8,75,0,0,0,13,7,26.6,1012.9,37.4,5.8,208.1,17.8,8
13.082,80.275,2017-01-03,25.3,30.9,21,19.2,71.5,0,0,0,11.2,5.3,23.6,1012.5,29.1,6.1,231.9,20,8
13.082,80.275,2017-01-04,24.9,31.9,20,19.7,74.8,0,0,0,13,5.7,25.1,1012.2,27,4.9,232.7,20,8
13.082,80.275,2017-01-05,25.2,31,21,20.2,75.6,0,0,0,11.2,4.5,35.8,1011.6,21.6,5,205.2,17.7,7
13.082,80.275,2017-01-06,24.9,30.9,21,19.6,73.8,0,0,0,18.4,6.6,53.9,1011.3,25.6,4.7,209.7,18,8
13.082,80.275,2017-01-07,25.4,31.9,21,18.8,68.7,0,0,0,14.8,6.4,68.8,1010.2,20.4,5.5,235.2,20.4,8
13.082,80.275,2017-01-08,24.7,29.5,20,17.7,66.8,0,0,0,14.8,5.9,60.7,1009.9,23,5.8,243.9,20.9,9
13.082,80.275,2017-01-09,24,29.5,20,17.6,69.4,0,0,0,14.8,5.3,47.1,1010.2,28.6,5.8,239.8,20.6,8
13.082,80.275,2017-01-10,24.6,31.9,20,18.6,70.5,0,0,0,11.2,4.3,95.4,1010.5,27.4,5.5,238.2,20.6,8
13.082,80.275,2017-01-11,24.7,31.3,20,19.4,73.9,0,0,0,11.2,5,79.8,1010.9,28.5,5.7,229.7,20,8
13.082,80.275,2017-01-12,24.9,31.3,21,20,75.5,0,0,0,14.8,5.6,76.8,1010.3,36.7,5.3,210.9,18.3,8
13.082,80.275,2017-01-13,25.3,31,22,19.7,73,0,0,0,13,5.8,60.4,1010.9,30.5,4.4,226.5,19.5,8
13.082,80.275,2017-01-14,25.3,30.8,21,19,70.1,0,0,0,18.4,6.4,57.4,1012.1,30.2,5.3,228.5,19.7,8
13.082,80.275,2017-01-15,25.2,31.4,22,19.7,72.3,0,0,0,14.8,6.3,57.4,1013.7,35.9,5.4,201,17.4,7
13.082,80.275,2017-01-16,24.5,29.8,21,18.8,72,0,0,0,16.5,5.5,59.4,1013.7,33,5,229.6,19.8,8
13.082,80.275,2017-01-17,24,29.2,20,17.5,68.7,0,0,0,11.2,5,48.7,1013.5,31.4,5.1,248.1,21.5,9
13.082,80.275,2017-01-18,25.1,29.5,21,17.4,63.2,0,0,0,18.4,8,46.9,1014.4,39.3,5.7,205,17.8,8
13.082,80.275,2017-01-19,25.7,30.7,21,18.3,64.4,0,0,0,22.3,11.1,47.5,1014.4,39.6,6.1,157.2,13.7,6
13.082,80.275,2017-01-20,26.2,30.8,23,20.3,70.4,0,0,0,18.4,9.8,17.8,1013.5,55.7,5.3,173.3,14.9,6
13.082,80.275,2017-01-21,27.4,34.1,26,21.8,72,0,0,0,22.3,13.9,35.1,1014.1,57.8,5.5,202.2,17.4,8
13.082,80.275,2017-01-22,26.7,33,23,20.3,69.2,0,0,0,25.9,12.7,35.6,1015.4,37.8,5.5,218.8,19,8
13.082,80.275,2017-01-23,25.7,31.5,22,19.8,72.2,0,0,0,21.1,7.4,27.7,1014.9,33.8,5.3,217.7,18.8,8
13.082,80.275,2017-01-24,25.9,32.5,22,20.4,72.7,0,0,0,22.3,9.6,41.6,1014.4,37.9,5.6,227,19.6,8
13.082,80.275,2017-01-25,26.6,31.8,23,20.2,68.5,0,0,0,15.6,10.2,42.6,1014.7,46.3,5.5,220.4,19.2,8
13.082,80.275,2017-01-26,26.8,33.3,25,22.2,76.1,0.2,100,4.17,15.5,9.1,34.6,1014.8,60.3,5.5,130.3,11.2,5
13.082,80.275,2017-01-27,26.7,34,25,23.8,84.8,8.693,100,8.33,22.3,9.3,53.6,1013.8,62,5,138.7,12,6
13.082,80.275,2017-01-28,26.8,34.1,25,23.5,82.8,0.074,100,4.17,15.6,8.2,59.4,1013.6,55,6.3,180.8,15.5,6
13.082,80.275,2017-01-29,26.3,34.1,23,22.4,80.1,0,0,0,14.8,5.7,45.6,1014.3,38.8,5.6,223.6,19.4,8
13.082,80.275,2017-01-30,25.7,33.3,22,21.3,78,0,0,0,13,5.6,58,1014.2,36.9,6,242.4,21,8
13.082,80.275,2017-01-31,25.7,31.9,22,20.2,73.9,0,0,0,11.2,4.5,74,1013.9,29.3,5.6,234.3,20.1,8
13.082,80.275,2017-02-01,25.3,32.4,21,19.5,72,0,0,0,11.2,5.3,89,1014.4,22,5.7,250.3,21.6,9
13.082,80.275,2017-02-02,25.1,31.9,21.1,19.6,73,0,0,0,16.1,5.8,55.6,1015.9,36.2,6,239.3,20.7,9
13.082,80.275,2017-02-03,25.6,31.3,22,19.7,71.4,0,0,0,11.5,4.9,34.1,1015.5,32.8,5.7,246.2,21.3,9
13.082,80.275,2017-02-04,25.4,30.8,21,18.9,69.4,0,0,0,20.2,6.9,68.6,1014.3,28.1,5.3,254,22,9
13.082,80.275,2017-02-05,25.5,30.4,21.9,17.8,64.4,0,0,0,13,4.7,62,1013.9,26.7,5.1,255.5,22,9
13.082,80.275,2017-02-06,26.1,32,20,16.7,59.4,0,0,0,11.2,4.7,99.1,1013.5,23.8,5.5,267.3,23,9
13.082,80.275,2017-02-07,25.7,32.9,20,17.5,63.6,0,0,0,14.8,5.5,87.2,1013.2,15.2,5.4,270.5,23.3,9
13.082,80.275,2017-02-08,25.6,31.6,20,17.5,65.1,0,0,0,18.4,5.7,104.9,1013.9,13.9,5.6,263.5,22.8,9
13.082,80.275,2017-02-09,25.1,30.4,20,18,67.3,0,0,0,13,4.3,70.8,1013.6,24.2,5.5,265.7,22.9,9
13.082,80.275,2017-02-10,25.1,31,20,16.8,62.2,0,0,0,13,4.9,70.3,1012.9,18.5,5.6,262.8,22.7,9
13.082,80.275,2017-02-11,25.4,30.4,20.9,17.6,63.6,0,0,0,11.2,5.6,77.8,1014.2,27.2,5.3,253.3,22,9
13.082,80.275,2017-02-12,25.6,30.4,22,17.8,63.7,0,0,0,17.4,7.1,65.7,1015.4,37.4,6.1,190.3,16.5,6
13.082,80.275,2017-02-13,26.6,33,22,20.2,68.7,0,0,0,14.8,7.5,54.1,1016.6,35.9,6.6,213.7,18.5,8
13.082,80.275,2017-02-14,28,34.9,26,21.4,68.1,0,0,0,28.3,12.7,45.3,1017.6,46,6.4,244.7,21.3,9
13.082,80.275,2017-02-15,27,33,23,20,67,0,0,0,22.3,10,35.3,1017.9,34.8,6.5,259.6,22.5,9
13.082,80.275,2017-02-16,26.8,31.4,22,17.9,59.3,0,0,0,16.6,8.8,59.6,1016.2,30.9,6.2,262.7,22.6,9
13.082,80.275,2017-02-17,26.1,30.4,21,17.5,60.6,0,0,0,22.3,6.7,60.4,1015,21,5.5,271.4,23.3,9
13.082,80.275,2017-02-18,25.6,31.5,21,19,68.1,0,0,0,10.3,5,65.5,1015.4,22.9,5.7,267.4,23,9
13.082,80.275,2017-02-19,25.9,33.7,21,20.2,72.7,0,0,0,14.8,4.9,86.7,1014.1,26.2,5.2,270,23.3,9
13.082,80.275,2017-02-20,27.3,37.7,22,20.9,71,0,0,0,15.8,6.6,189.1,1010.8,16.5,6.2,275,23.7,9
13.082,80.275,2017-02-21,27.9,37,23.8,22,73,0,0,0,14.8,7.5,164.2,1010.1,14,5.7,278.3,24,9
13.082,80.275,2017-02-22,27.4,39.4,23.5,22.6,76.5,0,0,0,14.8,7.1,122.2,1010.9,16.2,5.9,264.2,22.8,10
13.082,80.275,2017-02-23,27.7,37,24,22.3,74,0,0,0,16.9,7.3,137.4,1012.3,27.2,5.9,268,23.1,9
13.082,80.275,2017-02-24,26.8,34.2,22,21.5,74.2,0,0,0,14.7,6,109.2,1013.3,22.9,6.1,265.9,22.9,9
13.082,80.275,2017-02-25,26.3,33.8,22,21.3,75.1,0,0,0,13.8,6.3,77.5,1013.3,33.3,6.3,272.9,23.6,9
13.082,80.275,2017-02-26,25.9,33.3,23,21.7,78.5,0,0,0,13,6.3,71.8,1011.7,44.4,5.6,258.5,22.3,9
13.082,80.275,2017-02-27,26.4,33.7,23,21.7,76.3,0,0,0,14.8,6.2,64.5,1012.6,38.3,5.5,250.3,21.6,9
13.082,80.275,2017-02-28,26.4,34.9,22.9,20.9,73.4,0,0,0,17.4,6,56.8,1013,32.1,5.7,273.1,23.5,10
13.082,80.275,2017-03-01,26.2,34.2,21.9,20.8,74.4,0,0,0,16.5,5.7,59.1,1012.8,32.3,4.9,281.5,24.1,10
13.082,80.275,2017-03-02,26.7,34,23,21.2,73.4,0,0,0,18.4,7.9,56.8,1011.7,38.4,5.5,255.1,22,9
13.082,80.275,2017-03-03,27.3,35.3,22,21.7,72.9,0,0,0,14.8,7.1,69.8,1009.4,29,5.7,241.4,20.8,8
13.082,80.275,2017-03-04,28.7,38,26,23.7,75.3,0,0,0,16.6,8.6,114.6,1009.1,48.8,6.2,181.2,15.7,7
13.082,80.275,2017-03-05,28.9,39.2,26,24.2,76.5,0,0,0,16.3,9.8,148.6,1008.6,43.9,6.6,217,18.6,8
13.082,80.275,2017-03-06,29.4,40.6,30.4,24.6,76,0,0,0,21.3,12.7,146.6,1008,36.5,6.7,232.5,20,9
13.082,80.275,2017-03-07,29.6,42.1,31.7,25.2,78,0,0,0,23,14,134.2,1008.2,44,6.3,213.6,18.6,8
13.082,80.275,2017-03-08,29.4,42.1,30.6,24.5,75.5,0,0,0,20.3,11.6,143.2,1008.4,51.8,6.4,230.6,19.7,9
13.082,80.275,2017-03-09,29.4,40.6,30.5,24.7,76.4,0,0,0,18.4,11.4,146.5,1007.8,46.9,6.3,233.4,20.1,8
13.082,80.275,2017-03-10,29.9,40.6,30.6,24.7,74.6,0,0,0,25.4,13.9,162.9,1008,43.4,6.8,217.7,18.9,8
13.082,80.275,2017-03-11,30.7,40.7,31.9,24,69.2,0,0,0,18.4,11.6,158.1,1009.3,45.6,6.9,218.4,19.1,7
13.082,80.275,2017-03-12,30.6,42,32.2,24.6,72,0,0,0,20.3,10.7,146.8,1009.9,37.3,7.1,242.4,20.8,8
13.082,80.275,2017-03-13,29.9,40.6,31.7,24.9,75.4,0,0,0,27,11.9,133.7,1010.8,38.1,6.7,241.9,20.8,8
13.082,80.275,2017-03-14,29.9,39.4,32.9,25,75.2,0,0,0,22.4,11,119.1,1011.7,51.6,6.7,215.1,18.5,9
13.082,80.275,2017-03-15,29.7,38.8,30.6,24,72.6,0,0,0,15.4,9.1,96.9,1012.2,44.7,7.3,241.8,20.9,9
13.082,80.275,2017-03-16,29.3,36.8,26,23,69.8,0,0,0,18.4,9.3,124.8,1011.8,34,6.4,246.8,21.3,9
13.082,80.275,2017-03-17,29.4,40.6,26,23.5,71.4,0,0,0,18.6,10,138.7,1010.5,29.8,6.3,267.2,23,9
13.082,80.275,2017-03-18,29.6,39.5,29.8,23.6,70.9,0,0,0,27.7,11.8,146.5,1011,34.4,6.3,269.5,23.2,10
13.082,80.275,2017-03-19,29.6,43.3,26,24.4,74.6,0,0,0,18.4,11.9,151.3,1011.3,27.8,5.7,278.3,24.1,10
13.082,80.275,2017-03-20,30.3,43.2,31.1,24.7,73.9,0,0,0,19.4,11.3,160.2,1010.4,36.7,6.4,269,23.2,9
13.082,80.275,2017-03-21,30.5,43.3,32.2,25.1,74.4,0,0,0,18.4,10.4,132.6,1011.8,34.3,6.1,230.1,19.8,9
13.082,80.275,2017-03-22,29.6,40.6,26,24,72.9,0,0,0,13.3,7.9,93.4,1012.1,33.3,6.3,268.3,23.3,9
13.082,80.275,2017-03-23,29.3,40.6,25,22.4,67.8,0,0,0,12.9,7.1,118.3,1011.4,26.1,5.9,293.7,25.3,10
13.082,80.275,2017-03-24,28.7,35.8,24,21.2,65.8,0,0,0,18.4,7.2,137.6,1011.3,12.2,6.2,303.7,26.2,10
13.082,80.275,2017-03-25,28.6,38.3,23,22.1,69,0,0,0,14.8,8.1,143.7,1011.4,10.1,6,303.9,26.2,10
13.082,80.275,2017-03-26,28.7,36.1,24,21.8,67.9,0,0,0,14.8,6.8,117.3,1011.7,13,6,303.6,26.2,10
13.082,80.275,2017-03-27,28.9,36.6,24,21.7,66.7,0,0,0,18.4,9.9,146.1,1012,12.7,6.4,300.3,26,10
13.082,80.275,2017-03-28,29.5,40.6,25,23.7,72,0,0,0,18.4,9.7,138.4,1012.1,32.1,6.5,290,25.1,10
13.082,80.275,2017-03-29,29.7,40.2,26,23.8,71.5,0,0,0,16.5,7.7,139.9,1011.2,20,6.5,277.7,24.1,10
13.082,80.275,2017-03-30,30.2,40.6,26,24.2,71.5,0,0,0,14.8,7.9,131.6,1011.3,16.6,6.8,293.8,25.5,10
13.082,80.275,2017-03-31,30.4,42.1,26,24.7,72.8,0,0,0,18.4,8.9,137.5,1012.1,20.4,6.5,278.5,24.1,9
13.082,80.275,2017-04-01,30.1,43.3,26,24.3,72.4,0,0,0,20.3,8.4,154.4,1010.7,19.7,6.6,298.7,25.9,10
13.082,80.275,2017-04-02,30.3,43.5,26,24.5,73.2,0,0,0,19.9,10.3,169.2,1009.5,21.7,6.6,289.9,25.1,10
13.082,80.275,2017-04-03,31,43.3,32.3,24.9,71.5,0,0,0,18.9,10.8,145.1,1009.9,20.3,6.3,277.3,23.9,9
13.082,80.275,2017-04-04,30.8,44,34.7,25.8,75.6,0,0,0,22.3,11.9,147,1010.5,32.7,6.5,250,21.6,8
13.082,80.275,2017-04-05,31.3,44.7,34.4,25.8,73.7,0,0,0,19.3,11.7,150.6,1009.3,35.7,6.3,278.1,24.1,10
13.082,80.275,2017-04-06,31.3,47.6,34.6,26,74.5,0,0,0,16.5,11.1,154.9,1008.3,29.8,6.1,290.2,25,10
13.082,80.275,2017-04-07,31.3,47.6,33.6,25.7,74.1,0,0,0,19.1,12.3,151.1,1008.4,27.1,6,292.4,25.2,10
13.082,80.275,2017-04-08,30.9,43.2,32.7,25.4,73.7,0,0,0,20,11.7,155.5,1008.5,31.8,6,291.1,25.1,10
13.082,80.275,2017-04-09,31,46.3,32.8,25.5,73.8,0,0,0,22.3,11.9,154.5,1008.5,33.8,6.4,286.8,24.8,10
13.082,80.275,2017-04-10,31.3,42.9,33,25.1,72.1,0,0,0,20.5,11.9,161.7,1007.7,36,5.9,288.2,24.8,10
13.082,80.275,2017-04-11,31.3,44.9,35.1,25.9,74.6,0,0,0,17.5,9.7,144.5,1007.4,23.7,6.4,293.5,25.3,10
13.082,80.275,2017-04-12,31,44.9,34.3,26,75.5,0,0,0,18.4,8.7,123.7,1008.4,33.9,6,291.9,25.2,10
13.082,80.275,2017-04-13,30.5,43.3,31.2,25.2,74.4,0,0,0,16.6,8.1,128.5,1008.7,32.5,6.3,287.3,24.8,10
13.082,80.275,2017-04-14,29.8,40.6,26,24.8,75.5,0,0,0,16.6,7.3,127.9,1008.2,35.7,6.2,274.6,23.7,9
